Network,Station,Name,Latitude,Longitude,Elevation,Sensitivity,Site,Vs30
YN,C0210,YN C0210 BHZ ,27.350000,103.800000,0.0,70000000000.0,,
GS,KT002,GS KT002 BHZ ,34.080000,104.240000,0.0,70000000000.0,,
QH,D0022,QH D0022 BHZ ,35.130000,101.950000,0.0,70000000000.0,,
SC,X2302,SC X2302 BHZ ,30.060000,106.770000,0.0,70000000000.0,,
YN,J2211,YN J2211 BHZ ,23.430000,101.700000,0.0,70000000000.0,,
FJ,A0017,FJ A0017 BHZ ,25.980000,118.930000,0.0,70000000000.0,,
GS,N0024,GS N0024 BHZ ,35.290000,103.410000,0.0,70000000000.0,,
SC,B2204,SC B2204 BHZ ,31.180000,104.990000,0.0,70000000000.0,,
YN,M2102,YN M2102 BHZ ,24.860000,99.240000,0.0,70000000000.0,,
HE,B0055,HE B0055 BHZ ,39.310000,118.840000,0.0,70000000000.0,,
SD,RD001,SD RD001 BHZ ,35.280000,115.120000,0.0,70000000000.0,,
YN,J2304,YN J2304 BHZ ,24.560000,100.720000,0.0,70000000000.0,,
YN,PN001,YN PN001 BHZ ,27.670000,100.820000,0.0,70000000000.0,,
FJ,J2004,FJ J2004 BHZ ,26.570000,118.930000,0.0,70000000000.0,,
HE,B0050,HE B0050 BHZ ,39.200000,118.960000,0.0,70000000000.0,,
GS,AH003,GS AH003 BHZ ,36.350000,102.850000,0.0,70000000000.0,,
SD,NQ002,SD NQ002 BHZ ,36.740000,116.760000,0.0,70000000000.0,,
HE,B0052,HE B0052 BHZ ,39.290000,118.730000,0.0,70000000000.0,,
SC,T2308,SC T2308 BHZ ,29.350000,102.710000,0.0,70000000000.0,,
GS,E0027,GS E0027 BHZ ,35.140000,105.600000,0.0,70000000000.0,,
GS,K0007,GS K0007 BHZ ,33.570000,105.520000,0.0,70000000000.0,,
SC,WL002,SC WL002 BHZ ,26.750000,102.460000,0.0,70000000000.0,,
HA,E0033,HA E0033 BHZ ,35.890000,114.440000,0.0,70000000000.0,,
SX,MG001,SX MG001 BHZ ,35.490000,111.580000,0.0,70000000000.0,,
GS,G0002,GS G0002 BHZ ,38.420000,101.120000,0.0,70000000000.0,,
YN,C2510,YN C2510 BHZ ,28.110000,103.500000,0.0,70000000000.0,,
GD,P2302,GD P2302 BHZ ,24.250000,114.870000,0.0,70000000000.0,,
XJ,BLT,XJ BLT BHZ ,42.940000,86.660000,0.0,70000000000.0,,
HE,TQ001,HE TQ001 BHZ ,37.690000,116.250000,0.0,70000000000.0,,
FJ,A5003,FJ A5003 BHZ ,26.050000,119.540000,0.0,70000000000.0,,
GS,E0009,GS E0009 BHZ ,34.720000,105.150000,0.0,70000000000.0,,
GD,B0402,GD B0402 BHZ ,22.550000,114.040000,0.0,70000000000.0,,
GD,P2216,GD P2216 BHZ ,23.960000,115.180000,0.0,70000000000.0,,
XJ,BM002,XJ BM002 BHZ ,44.620000,86.070000,0.0,70000000000.0,,
SC,B8114,SC B8114 BHZ ,31.890000,105.140000,0.0,70000000000.0,,
XJ,A0024,XJ A0024 BHZ ,43.680000,87.370000,0.0,70000000000.0,,
HE,D0017,HE D0017 BHZ ,36.540000,114.120000,0.0,70000000000.0,,
YN,PYL03,YN PYL03 BHZ ,27.050000,100.120000,0.0,70000000000.0,,
XZ,PLA,XZ PLA BHZ ,30.190000,81.270000,0.0,70000000000.0,,
SC,LXSM,SC LXSM BHZ ,31.690000,103.130000,0.0,70000000000.0,,
SD,G004B,SD G004B BHZ ,36.850000,118.800000,0.0,70000000000.0,,
SN,E0027,SN E0027 BHZ ,35.550000,110.510000,0.0,70000000000.0,,
GS,N004E,GS N004E BHZ ,35.480000,103.050000,0.0,70000000000.0,,
GD,CX002,GD CX002 BHZ ,22.410000,113.640000,0.0,70000000000.0,,
SC,YXMH,SC YXMH BHZ ,28.850000,102.580000,0.0,70000000000.0,,
YN,J2806,YN J2806 BHZ ,22.340000,99.980000,0.0,70000000000.0,,
XJ,PT005,XJ PT005 BHZ ,39.800000,76.430000,0.0,70000000000.0,,
XJ,E001F,XJ E001F BHZ ,44.400000,82.820000,0.0,70000000000.0,,
YN,SSJ01,YN SSJ01 BHZ ,23.490000,99.840000,0.0,70000000000.0,,
SX,M0036,SX M0036 BHZ ,35.530000,110.690000,0.0,70000000000.0,,
XJ,E0001,XJ E0001 BHZ ,45.170000,82.580000,0.0,70000000000.0,,
SC,A8510,SC A8510 BHZ ,30.270000,104.240000,0.0,70000000000.0,,
HA,E0005,HA E0005 BHZ ,35.500000,114.910000,0.0,70000000000.0,,
SD,N0019,SD N0019 BHZ ,37.520000,116.840000,0.0,70000000000.0,,
GD,X0604,GD X0604 BHZ ,22.930000,113.140000,0.0,70000000000.0,,
SD,J002B,SD J002B BHZ ,36.060000,117.060000,0.0,70000000000.0,,
XJ,F0067,XJ F0067 BHZ ,43.980000,81.250000,0.0,70000000000.0,,
YN,D2622,YN D2622 BHZ ,26.810000,103.650000,0.0,70000000000.0,,
SD,H0038,SD H0038 BHZ ,35.640000,117.480000,0.0,70000000000.0,,
SD,N002F,SD N002F BHZ ,36.880000,116.930000,0.0,70000000000.0,,
GD,X0606,GD X0606 BHZ ,22.810000,113.070000,0.0,70000000000.0,,
HE,B0107,HE B0107 BHZ ,39.160000,118.480000,0.0,70000000000.0,,
SN,C0012,SN C0012 BHZ ,34.520000,106.390000,0.0,70000000000.0,,
SC,DPDS,SC DPDS BHZ ,30.060000,103.880000,0.0,70000000000.0,,
FJ,J5006,FJ J5006 BHZ ,27.050000,119.380000,0.0,70000000000.0,,
YN,ALQ03,YN ALQ03 BHZ ,26.260000,102.530000,0.0,70000000000.0,,
GD,V0203,GD V0203 BHZ ,23.480000,116.320000,0.0,70000000000.0,,
FJ,C5510,FJ C5510 BHZ ,25.380000,118.130000,0.0,70000000000.0,,
NX,D003B,NX D003B BHZ ,35.900000,106.270000,0.0,70000000000.0,,
SD,R0067,SD R0067 BHZ ,35.250000,115.430000,0.0,70000000000.0,,
FJ,E6608,FJ E6608 BHZ ,24.700000,117.060000,0.0,70000000000.0,,
SC,VU003,SC VU003 BHZ ,31.380000,99.110000,0.0,70000000000.0,,
YN,MS002,YN MS002 BHZ ,24.610000,99.230000,0.0,70000000000.0,,
QH,C0031,QH C0031 BHZ ,37.500000,101.230000,0.0,70000000000.0,,
HE,B0059,HE B0059 BHZ ,39.260000,118.970000,0.0,70000000000.0,,
QH,A0057,QH A0057 BHZ ,36.600000,101.240000,0.0,70000000000.0,,
GS,HT006,GS HT006 BHZ ,36.980000,103.150000,0.0,70000000000.0,,
TJ,XT001,TJ XT001 BHZ ,39.080000,117.690000,0.0,70000000000.0,,
HE,A0071,HE A0071 BHZ ,38.260000,115.230000,0.0,70000000000.0,,
GD,J8316,GD J8316 BHZ ,22.530000,112.710000,0.0,70000000000.0,,
QH,C0034,QH C0034 BHZ ,37.350000,101.410000,0.0,70000000000.0,,
HA,B0008,HA B0008 BHZ ,34.940000,114.870000,0.0,70000000000.0,,
XZ,C0015,XZ C0015 BHZ ,29.320000,92.190000,0.0,70000000000.0,,
SC,C2207,SC C2207 BHZ ,29.070000,104.810000,0.0,70000000000.0,,
GS,H0027,GS H0027 BHZ ,36.890000,102.730000,0.0,70000000000.0,,
GS,FG205,GS FG205 BHZ ,40.680000,96.420000,0.0,70000000000.0,,
SC,YBHM,SC YBHM BHZ ,26.830000,101.440000,0.0,70000000000.0,,
GD,M2409,GD M2409 BHZ ,23.800000,115.460000,0.0,70000000000.0,,
GD,S0004,GD S0004 BHZ ,23.100000,113.740000,0.0,70000000000.0,,
AH,CG001,AH CG001 BHZ ,33.340000,117.360000,0.0,70000000000.0,,
SD,P0043,SD P0043 BHZ ,36.310000,115.450000,0.0,70000000000.0,,
HE,A0055,HE A0055 BHZ ,38.450000,114.130000,0.0,70000000000.0,,
GS,DY003,GS DY003 BHZ ,36.260000,104.580000,0.0,70000000000.0,,
CQ,S0001,CQ S0001 BHZ ,30.320000,107.320000,0.0,70000000000.0,,
XJ,FY002,XJ FY002 BHZ ,43.970000,81.150000,0.0,70000000000.0,,
XJ,BLEXY,XJ BLEXY BHZ ,44.730000,81.160000,0.0,70000000000.0,,
YN,D2605,YN D2605 BHZ ,26.950000,103.470000,0.0,70000000000.0,,
HE,JR001,HE JR001 BHZ ,37.630000,116.390000,0.0,70000000000.0,,
GD,L2312,GD L2312 BHZ ,22.720000,114.740000,0.0,70000000000.0,,
SD,SSH,SD SSH BHZ ,35.560000,117.390000,0.0,70000000000.0,,
YN,MLY02,YN MLY02 BHZ ,25.400000,98.860000,0.0,70000000000.0,,
SC,HJFWS,SC HJFWS BHZ ,28.630000,105.680000,0.0,70000000000.0,,
GD,V2210,GD V2210 BHZ ,23.410000,115.900000,0.0,70000000000.0,,
SX,K0028,SX K0028 BHZ ,37.340000,113.900000,0.0,70000000000.0,,
GX,GB001,GX GB001 BHZ ,23.730000,109.230000,0.0,70000000000.0,,
XJ,BF001,XJ BF001 BHZ ,44.170000,87.980000,0.0,70000000000.0,,
SC,BAX,SC BAX BHZ ,30.370000,102.810000,0.0,70000000000.0,,
SC,Q2902,SC Q2902 BHZ ,28.650000,104.160000,0.0,70000000000.0,,
SD,A000D,SD A000D BHZ ,36.290000,116.390000,0.0,70000000000.0,,
GS,C0007,GS C0007 BHZ ,38.210000,102.540000,0.0,70000000000.0,,
FJ,E6712,FJ E6712 BHZ ,24.290000,117.270000,0.0,70000000000.0,,
YN,N2405,YN N2405 BHZ ,24.250000,98.010000,0.0,70000000000.0,,
QH,HULXJ,QH HULXJ BHZ ,36.070000,102.250000,0.0,70000000000.0,,
XJ,N0024,XJ N0024 BHZ ,41.650000,81.730000,0.0,70000000000.0,,
GS,FS205,GS FS205 BHZ ,39.710000,98.510000,0.0,70000000000.0,,
SC,UL001,SC UL001 BHZ ,31.500000,103.210000,0.0,70000000000.0,,
SD,QUAZ,SD QUAZ BHZ ,35.900000,118.380000,0.0,70000000000.0,,
HE,J0046,HE J0046 BHZ ,38.590000,116.050000,0.0,70000000000.0,,
FJ,B4301,FJ B4301 BHZ ,25.310000,119.210000,0.0,70000000000.0,,
NX,DJ002,NX DJ002 BHZ ,35.420000,106.360000,0.0,70000000000.0,,
GS,P0010,GS P0010 BHZ ,33.380000,101.970000,0.0,70000000000.0,,
XJ,F004F,XJ F004F BHZ ,43.210000,81.950000,0.0,70000000000.0,,
YN,N2401,YN N2401 BHZ ,24.370000,97.970000,0.0,70000000000.0,,
YN,C2420,YN C2420 BHZ ,27.930000,103.830000,0.0,70000000000.0,,
YN,QL001,YN QL001 BHZ ,26.870000,99.380000,0.0,70000000000.0,,
SC,W3603,SC W3603 BHZ ,28.430000,102.950000,0.0,70000000000.0,,
GS,P002F,GS P002F BHZ ,33.700000,104.160000,0.0,70000000000.0,,
YN,JMJ04,YN JMJ04 BHZ ,23.770000,101.270000,0.0,70000000000.0,,
XJ,N002B,XJ N002B BHZ ,41.680000,81.140000,0.0,70000000000.0,,
SD,P0019,SD P0019 BHZ ,36.600000,116.270000,0.0,70000000000.0,,
SC,W2901,SC W2901 BHZ ,27.430000,102.820000,0.0,70000000000.0,,
HE,A0092,HE A0092 BHZ ,37.870000,114.400000,0.0,70000000000.0,,
XJ,Q007D,XJ Q007D BHZ ,37.740000,77.480000,0.0,70000000000.0,,
SN,E0050,SN E0050 BHZ ,34.810000,109.870000,0.0,70000000000.0,,
GD,K0407,GD K0407 BHZ ,21.610000,111.340000,0.0,70000000000.0,,
XJ,E0017,XJ E0017 BHZ ,44.380000,82.480000,0.0,70000000000.0,,
GD,YGJ,GD YGJ BHZ ,21.860000,111.960000,0.0,70000000000.0,,
YN,MSD01,YN MSD01 BHZ ,24.720000,99.190000,0.0,70000000000.0,,
HE,E0059,HE E0059 BHZ ,37.230000,114.190000,0.0,70000000000.0,,
GS,E0022,GS E0022 BHZ ,34.940000,106.010000,0.0,70000000000.0,,
YN,J2103,YN J2103 BHZ ,23.520000,101.170000,0.0,70000000000.0,,
SD,R006B,SD R006B BHZ ,35.280000,115.340000,0.0,70000000000.0,,
HA,B001B,HA B001B BHZ ,34.780000,114.680000,0.0,70000000000.0,,
GS,K006D,GS K006D BHZ ,34.280000,104.160000,0.0,70000000000.0,,
QH,JUZSH,QH JUZSH BHZ ,33.540000,100.930000,0.0,70000000000.0,,
FJ,A4004,FJ A4004 BHZ ,26.290000,119.250000,0.0,70000000000.0,,
SD,J0022,SD J0022 BHZ ,35.950000,117.380000,0.0,70000000000.0,,
SD,C0004,SD C0004 BHZ ,37.110000,117.670000,0.0,70000000000.0,,
GD,K8111,GD K8111 BHZ ,22.220000,111.300000,0.0,70000000000.0,,
SD,J0015,SD J0015 BHZ ,35.910000,116.990000,0.0,70000000000.0,,
GX,AH001,GX AH001 BHZ ,23.030000,109.250000,0.0,70000000000.0,,
XZ,A0048,XZ A0048 BHZ ,29.790000,91.520000,0.0,70000000000.0,,
HE,BE003,HE BE003 BHZ ,39.430000,118.330000,0.0,70000000000.0,,
XJ,Q0093,XJ Q0093 BHZ ,39.000000,77.100000,0.0,70000000000.0,,
SC,W3107,SC W3107 BHZ ,28.020000,103.230000,0.0,70000000000.0,,
FJ,C5604,FJ C5604 BHZ ,25.800000,118.330000,0.0,70000000000.0,,
FJ,B4006,FJ B4006 BHZ ,25.380000,118.630000,0.0,70000000000.0,,
FJ,F1009,FJ F1009 BHZ ,24.700000,116.970000,0.0,70000000000.0,,
FJ,E6107,FJ E6107 BHZ ,24.540000,117.710000,0.0,70000000000.0,,
YN,LD005,YN LD005 BHZ ,25.790000,100.120000,0.0,70000000000.0,,
XJ,QI001,XJ QI001 BHZ ,38.960000,76.150000,0.0,70000000000.0,,
LN,H0017,LN H0017 BHZ ,40.350000,122.410000,0.0,70000000000.0,,
NX,A0011,NX A0011 BHZ ,38.510000,106.460000,0.0,70000000000.0,,
GD,G2503,GD G2503 BHZ ,20.290000,109.960000,0.0,70000000000.0,,
GS,E0038,GS E0038 BHZ ,34.460000,105.700000,0.0,70000000000.0,,
HE,A0020,HE A0020 BHZ ,38.070000,115.160000,0.0,70000000000.0,,
YN,K2310,YN K2310 BHZ ,21.690000,101.580000,0.0,70000000000.0,,
HE,T0014,HE T0014 BHZ ,37.370000,115.540000,0.0,70000000000.0,,
HE,J0014,HE J0014 BHZ ,37.810000,116.620000,0.0,70000000000.0,,
SD,A0038,SD A0038 BHZ ,36.820000,117.150000,0.0,70000000000.0,,
SD,H0048,SD H0048 BHZ ,35.170000,116.230000,0.0,70000000000.0,,
SC,B0503,SC B0503 BHZ ,31.560000,104.420000,0.0,70000000000.0,,
YN,D2631,YN D2631 BHZ ,25.970000,103.540000,0.0,70000000000.0,,
FJ,J1001,FJ J1001 BHZ ,27.060000,119.870000,0.0,70000000000.0,,
YN,53PRX,YN 53PRX BHZ ,22.780000,100.970000,0.0,70000000000.0,,
GS,WUDFX,GS WUDFX BHZ ,32.900000,105.310000,0.0,70000000000.0,,
XJ,M0021,XJ M0021 BHZ ,42.010000,86.430000,0.0,70000000000.0,,
TJ,A0043,TJ A0043 BHZ ,39.340000,117.050000,0.0,70000000000.0,,
SD,LAIC,SD LAIC BHZ ,36.380000,117.560000,0.0,70000000000.0,,
XJ,BM006,XJ BM006 BHZ ,44.090000,86.110000,0.0,70000000000.0,,
XJ,E0011,XJ E0011 BHZ ,44.920000,82.020000,0.0,70000000000.0,,
SC,V2514,SC V2514 BHZ ,29.420000,101.230000,0.0,70000000000.0,,
SD,M000C,SD M000C BHZ ,37.010000,117.370000,0.0,70000000000.0,,
XJ,Q0020,XJ Q0020 BHZ ,39.460000,76.870000,0.0,70000000000.0,,
SD,H000C,SD H000C BHZ ,35.870000,116.230000,0.0,70000000000.0,,
HE,A0038,HE A0038 BHZ ,38.480000,114.230000,0.0,70000000000.0,,
GD,M2201,GD M2201 BHZ ,24.340000,116.530000,0.0,70000000000.0,,
XJ,Q0015,XJ Q0015 BHZ ,39.510000,78.280000,0.0,70000000000.0,,
XJ,B0048,XJ B0048 BHZ ,44.300000,86.330000,0.0,70000000000.0,,
GD,J8507,GD J8507 BHZ ,22.120000,112.260000,0.0,70000000000.0,,
YN,C2612,YN C2612 BHZ ,28.420000,103.950000,0.0,70000000000.0,,
XJ,N0051,XJ N0051 BHZ ,40.730000,80.380000,0.0,70000000000.0,,
GS,D0002,GS D0002 BHZ ,36.390000,104.240000,0.0,70000000000.0,,
NX,D000C,NX D000C BHZ ,35.600000,106.000000,0.0,70000000000.0,,
SC,Q2106,SC Q2106 BHZ ,29.040000,104.230000,0.0,70000000000.0,,
YN,EMD01,YN EMD01 BHZ ,25.350000,101.380000,0.0,70000000000.0,,
SC,VY001,SC VY001 BHZ ,30.120000,100.520000,0.0,70000000000.0,,
SC,T2602,SC T2602 BHZ ,30.270000,102.940000,0.0,70000000000.0,,
GD,H2302,GD H2302 BHZ ,23.380000,112.400000,0.0,70000000000.0,,
SD,G003C,SD G003C BHZ ,36.620000,118.530000,0.0,70000000000.0,,
GS,EQ002,GS EQ002 BHZ ,34.560000,105.560000,0.0,70000000000.0,,
SX,M0085,SX M0085 BHZ ,35.540000,111.030000,0.0,70000000000.0,,
FJ,D2303,FJ D2303 BHZ ,24.540000,118.020000,0.0,70000000000.0,,
SD,G0030,SD G0030 BHZ ,36.210000,118.440000,0.0,70000000000.0,,
AH,CH001,AH CH001 BHZ ,32.990000,117.190000,0.0,70000000000.0,,
SD,A0020,SD A0020 BHZ ,36.900000,117.410000,0.0,70000000000.0,,
FJ,JZ101,FJ JZ101 BHZ ,27.210000,119.900000,0.0,70000000000.0,,
FJ,G6011,FJ G6011 BHZ ,26.190000,118.080000,0.0,70000000000.0,,
FJ,A0023,FJ A0023 BHZ ,25.710000,119.450000,0.0,70000000000.0,,
XJ,N000C,XJ N000C BHZ ,41.530000,79.810000,0.0,70000000000.0,,
GS,L001E,GS L001E BHZ ,35.550000,105.640000,0.0,70000000000.0,,
GS,ZGXYH,GS ZGXYH BHZ ,34.810000,104.310000,0.0,70000000000.0,,
HA,G0036,HA G0036 BHZ ,34.960000,113.860000,0.0,70000000000.0,,
XJ,N000A,XJ N000A BHZ ,41.380000,80.620000,0.0,70000000000.0,,
XJ,AJ005,XJ AJ005 BHZ ,43.870000,87.370000,0.0,70000000000.0,,
NX,BH002,NX BH002 BHZ ,39.180000,106.680000,0.0,70000000000.0,,
SC,K2504,SC K2504 BHZ ,29.930000,104.660000,0.0,70000000000.0,,
XJ,Q0028,XJ Q0028 BHZ ,39.380000,76.480000,0.0,70000000000.0,,
GS,E002C,GS E002C BHZ ,34.990000,105.750000,0.0,70000000000.0,,
XJ,TEKQT,XJ TEKQT BHZ ,42.900000,81.770000,0.0,70000000000.0,,
XJ,F0059,XJ F0059 BHZ ,43.500000,83.610000,0.0,70000000000.0,,
YN,D2613,YN D2613 BHZ ,26.390000,103.530000,0.0,70000000000.0,,
GD,P2512,GD P2512 BHZ ,23.730000,114.460000,0.0,70000000000.0,,
GS,HZGMJ,GS HZGMJ BHZ ,35.320000,103.170000,0.0,70000000000.0,,
SC,AQ001,SC AQ001 BHZ ,30.780000,104.280000,0.0,70000000000.0,,
QH,ET022,QH ET022 BHZ ,34.720000,100.790000,0.0,70000000000.0,,
SC,W2809,SC W2809 BHZ ,27.540000,102.460000,0.0,70000000000.0,,
XJ,QS002,XJ QS002 BHZ ,39.520000,76.390000,0.0,70000000000.0,,
YN,C2734,YN C2734 BHZ ,27.410000,104.510000,0.0,70000000000.0,,
SD,H0050,SD H0050 BHZ ,34.850000,117.060000,0.0,70000000000.0,,
GS,AQ002,GS AQ002 BHZ ,35.920000,103.830000,0.0,70000000000.0,,
FJ,HS001,FJ HS001 BHZ ,26.800000,117.810000,0.0,70000000000.0,,
HE,B0020,HE B0020 BHZ ,39.620000,117.850000,0.0,70000000000.0,,
GS,K0021,GS K0021 BHZ ,33.600000,105.180000,0.0,70000000000.0,,
SC,BB004,SC BB004 BHZ ,31.850000,104.150000,0.0,70000000000.0,,
FJ,LJDD,FJ LJDD BHZ ,26.220000,119.590000,0.0,70000000000.0,,
XJ,N0056,XJ N0056 BHZ ,41.330000,79.170000,0.0,70000000000.0,,
XJ,F004E,XJ F004E BHZ ,43.110000,82.140000,0.0,70000000000.0,,
FJ,DH101,FJ DH101 BHZ ,24.490000,118.080000,0.0,70000000000.0,,
SD,P0013,SD P0013 BHZ ,36.830000,115.860000,0.0,70000000000.0,,
SC,T0209,SC T0209 BHZ ,30.130000,103.060000,0.0,70000000000.0,,
XZ,A0033,XZ A0033 BHZ ,29.990000,91.900000,0.0,70000000000.0,,
YN,PYS03,YN PYS03 BHZ ,26.450000,101.060000,0.0,70000000000.0,,
HE,KUC,HE KUC BHZ ,40.590000,118.470000,0.0,70000000000.0,,
GS,L0016,GS L0016 BHZ ,35.540000,105.700000,0.0,70000000000.0,,
SD,P003D,SD P003D BHZ ,36.300000,115.610000,0.0,70000000000.0,,
SD,G003F,SD G003F BHZ ,36.670000,118.400000,0.0,70000000000.0,,
YN,MCN02,YN MCN02 BHZ ,24.700000,99.480000,0.0,70000000000.0,,
NX,C001F,NX C001F BHZ ,37.100000,105.800000,0.0,70000000000.0,,
GS,L004A,GS L004A BHZ ,35.150000,105.880000,0.0,70000000000.0,,
SC,C2101,SC C2101 BHZ ,29.250000,104.430000,0.0,70000000000.0,,
YN,C3002,YN C3002 BHZ ,28.560000,104.230000,0.0,70000000000.0,,
SN,E0047,SN E0047 BHZ ,34.930000,109.980000,0.0,70000000000.0,,
YN,S2506,YN S2506 BHZ ,23.400000,100.040000,0.0,70000000000.0,,
YN,L3204,YN L3204 BHZ ,26.510000,100.200000,0.0,70000000000.0,,
LN,B001A,LN B001A BHZ ,39.650000,121.470000,0.0,70000000000.0,,
FJ,C5605,FJ C5605 BHZ ,25.770000,118.230000,0.0,70000000000.0,,
SC,JNZE,SC JNZE BHZ ,28.370000,101.650000,0.0,70000000000.0,,
YN,G2801,YN G2801 BHZ ,22.890000,103.070000,0.0,70000000000.0,,
SC,Z2109,SC Z2109 BHZ ,29.920000,104.400000,0.0,70000000000.0,,
GX,AW002,GX AW002 BHZ ,23.380000,107.900000,0.0,70000000000.0,,
HA,G0024,HA G0024 BHZ ,35.220000,113.920000,0.0,70000000000.0,,
YN,Q2507,YN Q2507 BHZ ,26.360000,99.140000,0.0,70000000000.0,,
HE,A0051,HE A0051 BHZ ,37.890000,114.720000,0.0,70000000000.0,,
FJ,J3005,FJ J3005 BHZ ,26.900000,118.980000,0.0,70000000000.0,,
FJ,FACY,FJ FACY BHZ ,27.100000,119.680000,0.0,70000000000.0,,
NX,E0002,NX E0002 BHZ ,36.440000,105.980000,0.0,70000000000.0,,
LN,B003D,LN B003D BHZ ,39.170000,122.060000,0.0,70000000000.0,,
QH,A0021,QH A0021 BHZ ,37.220000,101.530000,0.0,70000000000.0,,
QH,CM016,QH CM016 BHZ ,37.570000,101.440000,0.0,70000000000.0,,
SD,R0055,SD R0055 BHZ ,35.540000,116.100000,0.0,70000000000.0,,
NX,HSBDH,NX HSBDH BHZ ,37.190000,105.820000,0.0,70000000000.0,,
GS,J005D,GS J005D BHZ ,35.130000,104.280000,0.0,70000000000.0,,
SD,A002A,SD A002A BHZ ,36.510000,116.840000,0.0,70000000000.0,,
HA,G002A,HA G002A BHZ ,35.480000,114.210000,0.0,70000000000.0,,
SC,U2308,SC U2308 BHZ ,31.760000,103.830000,0.0,70000000000.0,,
LN,H002D,LN H002D BHZ ,40.410000,122.790000,0.0,70000000000.0,,
XJ,F0001,XJ F0001 BHZ ,43.730000,80.650000,0.0,70000000000.0,,
YN,C2211,YN C2211 BHZ ,26.950000,103.230000,0.0,70000000000.0,,
SC,UJ003,SC UJ003 BHZ ,30.970000,102.640000,0.0,70000000000.0,,
XJ,TEKQL,XJ TEKQL BHZ ,43.230000,81.640000,0.0,70000000000.0,,
XJ,B002F,XJ B002F BHZ ,43.870000,89.070000,0.0,70000000000.0,,
SC,FS002,SC FS002 BHZ ,31.060000,104.120000,0.0,70000000000.0,,
YN,M8105,YN M8105 BHZ ,25.330000,98.280000,0.0,70000000000.0,,
GX,GC004,GX GC004 BHZ ,24.260000,108.760000,0.0,70000000000.0,,
FJ,B4007,FJ B4007 BHZ ,25.320000,118.570000,0.0,70000000000.0,,
YN,P0203,YN P0203 BHZ ,26.950000,100.360000,0.0,70000000000.0,,
HE,D0029,HE D0029 BHZ ,36.930000,115.020000,0.0,70000000000.0,,
CQ,TOLTP,CQ TOLTP BHZ ,29.920000,105.980000,0.0,70000000000.0,,
QH,B0031,QH B0031 BHZ ,36.240000,102.690000,0.0,70000000000.0,,
SC,MZQP,SC MZQP BHZ ,31.520000,104.100000,0.0,70000000000.0,,
GD,Q2102,GD Q2102 BHZ ,21.610000,111.440000,0.0,70000000000.0,,
NX,D0003,NX D0003 BHZ ,35.430000,106.400000,0.0,70000000000.0,,
YN,J0207,YN J0207 BHZ ,22.760000,100.930000,0.0,70000000000.0,,
YN,F2806,YN F2806 BHZ ,23.830000,102.090000,0.0,70000000000.0,,
HE,DT001,HE DT001 BHZ ,36.360000,114.930000,0.0,70000000000.0,,
QH,B0084,QH B0084 BHZ ,36.010000,102.590000,0.0,70000000000.0,,
SC,51NXT,SC 51NXT BHZ ,28.840000,104.970000,0.0,70000000000.0,,
SC,B2202,SC B2202 BHZ ,31.290000,104.930000,0.0,70000000000.0,,
FJ,H2007,FJ H2007 BHZ ,27.050000,117.870000,0.0,70000000000.0,,
YN,A2901,YN A2901 BHZ ,25.830000,102.980000,0.0,70000000000.0,,
GS,KH001,GS KH001 BHZ ,33.830000,105.970000,0.0,70000000000.0,,
SC,R2502,SC R2502 BHZ ,30.980000,105.760000,0.0,70000000000.0,,
FJ,C5423,FJ C5423 BHZ ,25.110000,118.080000,0.0,70000000000.0,,
SX,LS001,SX LS001 BHZ ,36.420000,111.540000,0.0,70000000000.0,,
HE,F0084,HE F0084 BHZ ,38.790000,114.620000,0.0,70000000000.0,,
YN,K2301,YN K2301 BHZ ,21.740000,101.640000,0.0,70000000000.0,,
HE,B0033,HE B0033 BHZ ,39.530000,118.690000,0.0,70000000000.0,,
QH,C0042,QH C0042 BHZ ,37.710000,100.670000,0.0,70000000000.0,,
GS,K004E,GS K004E BHZ ,34.140000,106.530000,0.0,70000000000.0,,
SX,M0089,SX M0089 BHZ ,35.410000,110.710000,0.0,70000000000.0,,
HE,E0061,HE E0061 BHZ ,37.160000,113.940000,0.0,70000000000.0,,
YN,MT004,YN MT004 BHZ ,24.940000,98.670000,0.0,70000000000.0,,
HE,D0020,HE D0020 BHZ ,36.560000,115.160000,0.0,70000000000.0,,
YN,K2303,YN K2303 BHZ ,21.300000,101.300000,0.0,70000000000.0,,
XJ,P0024,XJ P0024 BHZ ,38.910000,75.240000,0.0,70000000000.0,,
XJ,N0029,XJ N0029 BHZ ,41.870000,82.050000,0.0,70000000000.0,,
GD,M2603,GD M2603 BHZ ,24.740000,115.800000,0.0,70000000000.0,,
